1,1,121.7,334.42,134.82999999999998,58.75999999999999,1,1,1.0
1,2,732.93,266.9,72.31000000000006,37.83000000000004,1,1,1.0
1,3,208.7,251.19,94.25,40.20999999999998,1,1,1.0
2,1,98.0,337.74,138.21,60.170000000000016,1,1,1.0
2,2,719.35,268.81,73.50999999999999,38.44,1,1,1.0
2,3,208.7,251.29,94.24000000000001,40.23999999999998,1,1,1.0
3,1,71.8,341.06,144.10000000000002,61.579999999999984,1,1,1.0
3,2,705.78,270.72,74.70000000000005,39.049999999999955,1,1,1.0
3,3,208.69,251.38,94.25,40.29000000000002,1,1,1.0
4,1,47.55,344.38,144.7,62.99000000000001,1,1,1.0
4,2,692.2,272.63,75.89999999999998,39.64999999999998,1,1,1.0
4,3,208.69,251.47,94.24000000000001,40.33000000000001,1,1,1.0
5,1,23.3,347.7,145.29999999999998,64.40000000000003,1,1,1.0
5,2,677.83,274.19,77.13999999999999,40.610000000000014,1,1,1.0
5,3,208.69,251.56,94.24000000000001,40.370000000000005,1,1,1.0
6,1,0.0,352.32,144.77,62.55000000000001,1,1,1.0
6,2,663.47,275.74,78.36000000000001,41.579999999999984,1,1,1.0
6,3,208.68,251.65,94.25,40.41999999999999,1,1,1.0
7,1,0.0,355.56,123.28,66.07,1,1,1.0
7,2,649.1,277.3,79.60000000000002,42.52999999999997,1,1,1.0
7,3,208.68,251.75,94.24000000000001,40.44999999999999,1,1,1.0
8,1,0.0,358.8,101.8,69.59999999999997,1,1,1.0
8,2,634.3,279.48,80.5200000000001,42.870000000000005,1,1,1.0
8,3,208.67,251.84,94.25000000000003,40.48999999999998,1,1,1.0
9,1,0.0,364.33,76.4,56.97000000000003,1,1,1.0
9,2,619.5,281.65,81.45000000000005,43.22000000000003,1,1,1.0
9,3,208.67,251.93,94.24000000000004,40.54000000000002,1,1,1.0
10,1,0.0,369.87,51.0,55.129999999999995,1,1,1.0
10,2,604.7,283.83,82.37,43.55000000000001,1,1,1.0
10,3,208.66,252.02,94.25000000000003,40.58000000000001,1,1,1.0
11,1,0.0,375.4,25.6,53.30000000000001,1,1,1.0
11,2,589.9,286.0,83.30000000000007,43.89999999999998,1,1,1.0
11,3,208.66,252.11,94.23999999999998,40.620000000000005,1,1,1.0
12,2,575.1,288.12,85.60000000000002,44.879999999999995,1,1,1.0
12,3,208.65,252.21,94.24999999999997,40.66,1,1,1.0
13,2,558.62,290.24,87.10000000000002,45.860000000000014,1,1,1.0
13,3,208.65,252.3,94.23999999999998,40.69999999999999,1,1,1.0
14,2,542.14,292.37,88.60000000000002,46.829999999999984,1,1,1.0
14,3,208.65,252.39,94.23999999999998,40.74000000000001,1,1,1.0
15,2,525.66,294.49,90.10000000000002,47.81,1,1,1.0
15,3,208.64,252.48,94.24000000000001,40.78999999999999,1,1,1.0
16,2,509.18,296.61,91.59999999999997,48.789999999999964,1,1,1.0
16,3,208.64,252.57,94.24000000000001,40.829999999999984,1,1,1.0
17,2,492.7,298.73,93.09999999999997,49.76999999999998,1,1,1.0
17,3,208.63,252.67,94.24000000000001,40.859999999999985,1,1,1.0
18,2,475.17,300.85,94.09999999999997,50.75,1,1,1.0
18,3,208.63,252.76,94.24000000000001,40.910000000000025,1,1,1.0
19,2,457.63,302.98,95.10000000000002,51.71999999999997,1,1,1.0
19,3,208.62,252.85,94.24000000000001,40.95000000000002,1,1,1.0
20,2,440.1,305.1,96.10000000000002,52.69999999999999,1,1,1.0
20,3,208.62,252.94,94.24000000000001,40.99000000000001,1,1,1.0
21,2,421.87,308.0,99.23000000000002,53.870000000000005,1,1,1.0
21,3,208.61,253.03,94.25,41.03999999999999,1,1,1.0
22,2,403.63,310.9,102.37,55.03000000000003,1,1,1.0
22,3,208.61,253.12,94.24000000000001,41.079999999999984,1,1,1.0
23,2,385.4,313.8,105.5,56.19999999999999,1,1,1.0
23,3,208.61,253.22,94.24000000000001,41.109999999999985,1,1,1.0
24,2,366.75,317.32,107.44999999999999,56.879999999999995,1,1,1.0
24,3,208.6,253.31,94.23999999999998,41.160000000000025,1,1,1.0
25,2,348.1,320.84,109.39999999999998,57.56,1,1,1.0
25,3,208.6,253.4,94.23999999999998,41.20000000000002,1,1,1.0
26,2,327.43,323.79,112.17000000000002,58.94,1,1,1.0
26,3,208.59,253.36,94.23999999999998,41.06999999999999,1,1,1.0
27,2,306.77,326.75,114.93,60.31999999999999,1,1,1.0
27,3,208.59,253.32,94.23999999999998,40.93000000000001,1,1,1.0
28,2,286.1,329.7,117.69999999999999,61.69999999999999,1,1,1.0
28,3,208.58,253.28,94.23999999999998,40.79999999999998,1,1,1.0
29,2,263.94,333.56,120.19999999999999,62.48000000000002,1,1,1.0
29,3,208.58,253.24,94.23999999999998,40.65999999999997,1,1,1.0
30,2,241.78,337.42,122.70000000000002,63.25999999999999,1,1,1.0
30,3,208.57,253.2,94.24000000000001,40.54000000000002,1,1,1.0
31,2,219.62,341.28,125.19999999999999,64.04000000000002,1,1,1.0
31,3,208.57,253.16,94.24000000000001,40.41999999999999,1,1,1.0
32,2,197.46,345.14,127.70000000000002,64.82,1,1,1.0
32,3,208.57,253.13,94.23000000000002,40.29000000000002,1,1,1.0
33,2,175.3,349.0,130.2,65.60000000000002,1,1,1.0
33,3,208.56,253.09,94.24000000000001,40.16999999999999,1,1,1.0
34,2,151.7,352.5,135.3,68.0,1,1,1.0
34,3,208.56,253.05,94.23000000000002,40.05000000000001,1,1,1.0
35,2,126.7,356.15,137.85000000000002,69.40000000000003,1,1,1.0
35,3,208.55,253.01,94.24000000000001,40.110000000000014,1,1,1.0
36,2,101.7,359.8,140.39999999999998,70.80000000000001,1,1,1.0
36,3,208.55,252.97,94.24000000000001,40.16,1,1,1.0
37,2,73.67,364.63,145.93,72.20999999999998,1,1,1.0
37,3,208.54,252.93,94.23999999999998,40.21999999999997,1,1,1.0
38,2,45.63,369.47,151.47,73.60999999999996,1,1,1.0
38,3,208.54,252.89,94.23999999999998,40.27000000000004,1,1,1.0
39,2,17.6,374.3,157.0,75.01999999999998,1,1,1.0
39,3,208.53,252.85,94.23999999999998,40.33000000000001,1,1,1.0
40,2,0.0,379.15,151.0,76.41000000000003,1,1,1.0
40,3,208.53,252.81,94.23999999999998,40.379999999999995,1,1,1.0
41,2,0.0,384.0,125.5,77.80000000000001,1,1,1.0
41,3,208.53,252.77,94.22999999999999,40.43999999999997,1,1,1.0
42,2,0.0,389.0,100.25,79.10000000000002,1,1,1.0
42,3,208.52,252.73,94.23999999999998,40.50000000000003,1,1,1.0
43,2,0.0,394.0,75.0,68.39999999999998,1,1,1.0
43,3,208.52,252.69,94.22999999999999,40.55000000000001,1,1,1.0
44,2,0.0,402.7,48.95,62.650000000000034,1,1,1.0
44,3,208.51,252.65,94.24000000000001,40.609999999999985,1,1,1.0
45,2,0.0,411.4,22.9,56.900000000000034,1,1,1.0
45,3,208.51,252.61,94.23000000000002,40.65999999999997,1,1,1.0
46,3,208.5,252.58,94.24000000000001,40.71000000000001,1,1,1.0
47,3,208.5,252.54,94.23000000000002,40.77000000000001,1,1,1.0
48,3,208.5,252.5,94.23000000000002,40.81999999999999,1,1,1.0
49,3,208.49,252.46,94.23000000000002,40.87999999999997,1,1,1.0
50,3,208.49,252.42,94.23000000000002,40.930000000000035,1,1,1.0
51,3,208.48,252.38,94.24000000000004,40.99000000000001,1,1,1.0
52,3,208.48,252.34,94.22999999999999,41.03999999999999,1,1,1.0
52,4,950.77,225.88,9.230000000000018,55.74000000000001,1,1,1.0
53,3,208.47,252.3,94.23999999999998,41.099999999999966,1,1,1.0
53,4,946.48,225.83,13.519999999999982,57.43999999999997,1,1,1.0
54,3,208.49,252.54,94.20999999999998,41.03999999999999,1,1,1.0
54,4,942.18,225.78,17.82000000000005,59.140000000000015,1,1,1.0
55,3,208.5,252.78,94.19999999999999,40.97999999999999,1,1,1.0
55,4,937.89,225.74,22.110000000000014,60.829999999999984,1,1,1.0
56,3,208.51,253.02,94.18,40.91,1,1,1.0
56,4,933.59,225.69,26.409999999999968,62.53000000000003,1,1,1.0
57,3,208.52,253.26,94.16999999999999,40.85000000000002,1,1,1.0
57,4,929.3,225.64,30.700000000000045,64.22000000000003,1,1,1.0
58,3,208.54,253.49,94.14000000000001,40.80000000000001,1,1,1.0
58,4,923.81,225.59,36.190000000000055,65.91999999999999,1,1,1.0
59,3,208.55,253.73,94.13,40.74000000000004,1,1,1.0
59,4,918.33,225.54,41.66999999999996,67.62000000000003,1,1,1.0
60,3,208.56,253.97,94.11000000000001,40.66999999999999,1,1,1.0
60,4,912.84,225.49,47.15999999999997,69.32,1,1,1.0
61,3,208.57,254.21,94.10000000000002,40.609999999999985,1,1,1.0
61,4,907.36,225.45,52.639999999999986,71.00999999999999,1,1,1.0
62,3,208.59,254.45,94.07000000000002,40.55000000000001,1,1,1.0
62,4,901.87,225.4,58.129999999999995,72.70000000000002,1,1,1.0
63,3,208.6,254.69,94.06000000000003,40.49000000000001,1,1,1.0
63,4,896.39,225.35,63.610000000000014,74.4,1,1,1.0
64,3,208.61,254.93,94.03999999999996,40.43000000000001,1,1,1.0
64,4,890.9,225.3,69.10000000000002,76.09999999999997,1,1,1.0
65,3,208.62,255.17,94.02999999999997,40.359999999999985,1,1,1.0
65,4,884.9,225.52,75.10000000000002,77.46000000000001,1,1,1.0
66,3,208.64,255.41,94.00999999999999,40.29999999999998,1,1,1.0
66,4,878.9,225.73,81.10000000000002,78.84,1,1,1.0
67,3,208.65,255.64,93.98999999999998,40.25,1,1,1.0
67,4,872.9,225.95,87.10000000000002,80.19999999999999,1,1,1.0
68,3,208.66,255.88,93.97999999999999,40.19,1,1,1.0
68,4,866.9,226.17,93.10000000000002,81.56000000000003,1,1,1.0
69,3,208.67,256.12,93.96000000000001,40.120000000000005,1,1,1.0
69,4,860.9,226.38,99.10000000000002,82.94,1,1,1.0
70,3,208.69,256.36,93.94,40.06,1,1,1.0
70,4,854.9,226.6,105.10000000000002,84.29999999999998,1,1,1.0
71,3,208.7,256.6,93.92000000000002,40.0,1,1,1.0
71,4,847.66,227.51,112.34000000000003,85.03000000000003,1,1,1.0
72,3,208.68,256.58,93.94,40.03000000000003,1,1,1.0
72,4,840.41,228.42,119.59000000000003,85.77000000000001,1,1,1.0
73,3,208.65,256.56,93.96000000000001,40.06999999999999,1,1,1.0
73,4,833.17,229.33,126.83000000000004,86.49999999999997,1,1,1.0
74,3,208.63,256.54,93.98000000000002,40.099999999999966,1,1,1.0
74,4,825.93,230.25,134.07000000000005,87.22000000000003,1,1,1.0
75,3,208.61,256.52,93.99000000000001,40.129999999999995,1,1,1.0
75,4,818.69,231.16,141.30999999999995,87.95000000000002,1,1,1.0
76,3,208.58,256.5,94.02000000000001,40.170000000000016,1,1,1.0
76,4,811.44,232.07,148.55999999999995,88.69,1,1,1.0
77,3,208.56,256.48,94.02999999999997,40.19999999999999,1,1,1.0
77,4,804.2,232.98,155.79999999999995,89.41999999999999,1,1,1.0
77,5,793.76,257.38,22.799999999999955,30.50999999999999,1,1,1.0
78,3,208.54,256.46,94.04999999999998,40.23000000000002,1,1,1.0
78,4,795.35,233.89,160.41999999999996,90.69999999999999,1,1,1.0
78,5,782.9,257.95,25.850000000000023,30.660000000000025,1,1,1.0
79,3,208.51,256.44,94.07,40.26999999999998,1,1,1.0
79,4,786.5,234.81,165.02999999999997,91.96999999999997,1,1,1.0
79,5,772.04,258.52,28.90000000000009,30.819999999999993,1,1,1.0
80,3,208.49,256.42,94.08999999999997,40.30000000000001,1,1,1.0
80,4,777.65,235.72,169.64999999999998,93.23999999999998,1,1,1.0
80,5,761.18,259.1,31.950000000000045,30.95999999999998,1,1,1.0
80,6,945.7,237.47,10.289999999999964,31.97999999999999,1,1,1.0
81,3,208.46,256.4,94.11999999999998,40.33000000000004,1,1,1.0
81,4,768.8,236.63,172.66000000000008,94.51999999999998,1,1,1.0
81,5,750.33,259.67,34.979999999999905,31.109999999999957,1,1,1.0
81,6,941.2,238.09,8.879999999999995,32.21000000000001,1,1,1.0
82,3,208.44,256.38,94.13,40.370000000000005,1,1,1.0
82,4,759.95,237.54,175.66999999999996,95.79999999999998,1,1,1.0
82,5,739.47,260.25,38.02999999999997,31.25999999999999,1,1,1.0
82,6,934.7,238.71,9.459999999999923,32.43999999999997,1,1,1.0
83,3,208.42,256.36,94.15,40.39999999999998,1,1,1.0
83,4,751.1,238.45,178.67999999999995,97.07999999999998,1,1,1.0
83,5,728.61,260.82,41.08000000000004,31.410000000000025,1,1,1.0
83,6,929.5,239.33,8.75,32.66,1,1,1.0
84,3,208.39,256.34,94.17000000000002,40.43000000000001,1,1,1.0
84,4,742.25,239.36,181.69000000000005,98.34999999999997,1,1,1.0
84,5,717.75,261.39,44.129999999999995,31.569999999999993,1,1,1.0
84,6,923.6,239.95,8.730000000000018,32.889999999999986,1,1,1.0
85,3,208.37,256.32,94.19,40.47000000000003,1,1,1.0
85,4,733.4,240.27,184.70000000000005,99.62999999999997,1,1,1.0
85,5,706.89,261.97,47.16999999999996,31.70999999999998,1,1,1.0
85,6,918.4,240.57,8.019999999999982,33.110000000000014,1,1,1.0
86,3,208.35,256.3,94.20000000000002,40.5,1,1,1.0
86,4,724.4,240.99,187.75,101.40999999999997,1,1,1.0
86,5,696.03,262.54,50.22000000000003,31.859999999999957,1,1,1.0
86,6,911.7,241.19,8.799999999999955,33.339999999999975,1,1,1.0
87,3,208.32,255.4,94.23000000000002,40.70000000000002,1,1,1.0
87,4,715.4,241.7,190.80000000000007,103.19999999999999,1,1,1.0
87,5,685.18,263.11,53.260000000000105,32.01999999999998,1,1,1.0
87,6,906.2,241.81,7.599999999999909,33.56999999999999,1,1,1.0
88,3,208.33,255.38,94.21000000000001,40.69999999999999,1,1,1.0
88,4,705.2,242.65,194.3499999999999,104.72,1,1,1.0
88,5,674.32,263.69,56.309999999999945,32.160000000000025,1,1,1.0
88,6,899.4,242.43,7.7000000000000455,33.79000000000002,1,1,1.0
89,3,208.33,255.37,94.21000000000001,40.69999999999999,1,1,1.0
89,4,695.0,243.6,197.89999999999998,106.22999999999999,1,1,1.0
89,5,663.46,264.26,59.34999999999991,32.31999999999999,1,1,1.0
89,6,864.8,243.05,35.60000000000002,34.01999999999998,1,1,1.0
90,3,208.33,255.35,94.19999999999996,40.70000000000002,1,1,1.0
90,4,684.8,244.55,201.45000000000005,107.75,1,1,1.0
